title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
Optimist Sailing SA - 2020 Optimist Class National championships,https://www.sailing.org.za/events/82705,2021-01-04,2021-01-08,10:00:00,16:00:00,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,1 Commodore Close,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901","1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,,,,This event is hosted by Optimist Sailing SA.,info@sailing.org.za,,82705,,,True
RS Tera Class National Championships,https://www.sailing.org.za/events/85573,2021-01-10,2021-01-12,09:00:00,16:45:00,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,1 Commodore Close,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901","1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,,,,* Camping will be free for RS Tera competitors and their parents.,info@sailing.org.za,,85573,,,True
Sonnet National Championship,https://www.sailing.org.za/events/44260,2021-01-15,2021-01-17,08:00:00,15:00:00,Governors Walk Zeekoevlei  Cape Town,,Governors Walk Zeekoevlei Cape Town,Governors Walk Zeekoevlei  Cape Town,Governors Walk Zeekoevlei  Cape Town,,,,,This event has no description.,info@sailing.org.za,,44260,,,True
Port Owen River Race,https://www.sailing.org.za/events/44419,2021-01-23,2021-01-24,08:00:00,15:00:00,Port Owen Velddrif 7365,,Port Owen Velddrif 7365,Port Owen Velddrif 7365,Port Owen Velddrif 7365,,,,,This event has been cancelled,info@sailing.org.za,,44419,,,True
Cape Classic # 3,https://www.sailing.org.za/events/44261,2021-02-13,2021-02-14,08:00:00,15:00:00,Kleinrivier Lagoon Hermanus  Western Cape,,Kleinrivier Lagoon Hermanus Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,,,,,Event Cancelled &nbsp;&nbsp;,info@sailing.org.za,,44261,,,True
Mykonos Offshore Race,https://www.sailing.org.za/events/78814,2021-02-19,2021-02-19,08:00:00,08:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Mykonos Offshore Race,info@sailing.org.za,,78814,,,True
KZN SA Sailing Instructor Course - IMSS0121-D,https://www.sailing.org.za/events/82307,2021-03-02,2021-03-05,09:00:00,17:30:00,"Midmar Dam, Howick",,Midmar Dam,"Midmar Dam, Howick","Midmar Dam, Howick",,,,,"Details KZN SA Sailing Instructor Course - IMSS0121-D Tue 02 Mar 2021 09:00 - Fri 05 Mar 2021 17:30 Midlands Sailing School, Midmar Dam, Howick South African Sailing - Instructors Course - Dinghy &amp; Multihull Course information Registrations for this course are closed.</d",info@sailing.org.za,,82307,,,True
Admirals Regatta,https://www.sailing.org.za/events/78810,2021-03-05,2021-03-07,08:00:00,15:00:00,Harbour Rd Hout Bay Harbour  Cape Town,,Harbour Rd Hout Bay Harbour Cape Town,Harbour Rd Hout Bay Harbour  Cape Town,Harbour Rd Hout Bay Harbour  Cape Town,,,,,Event information This event has passed. Admirals Regatta 5 - 7 March 2021 Event Cancelled Files for download Notice of Race 2021 SASWC Championships.DOCX,info@sailing.org.za,,78810,,,True
Gauteng Inter Schools Team Sailing,https://www.sailing.org.za/events/82310,2021-03-06,2021-03-07,09:00:00,16:00:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,This event has no description.,info@sailing.org.za,,82310,,,True
SA Sailing Senior Instructor Course-SIMSS0121,https://www.sailing.org.za/events/82308,2021-03-07,2021-03-11,09:00:00,17:00:00,"Midmar Dam, Howick",,Midmar Dam,"Midmar Dam, Howick","Midmar Dam, Howick",,,,,"Details SA Sailing Senior Instructor Course-SIMSS0121 Sun 07 Mar 2021 09:00 - Thu 11 Mar 2021 17:00 Midlands Sailing School, Midmar Dam, Howick South African Sailing - Senior Instructor Course Course information Registrations for this course are closed.",info@sailing.org.za,,82308,,,True
Eden- Safety Boat Operators Course,https://www.sailing.org.za/events/82304,2021-03-13,2021-03-14,08:00:00,16:00:00,"62 Long Street, Mossel Bay, 6520",,62 Long Street,"62 Long Street, Mossel Bay, 6520","62 Long Street, Mossel Bay, 6520",,,,,"Details Eden- Safety Boat Operators Course Sat 13 Mar 2021 08:00 - Sun 14 Mar 2021 16:00 The Skippers Foundation, 62 Long Street, Mossel Bay, 6520 South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed.<",info@sailing.org.za,,82304,,,True
WC Safety Boat Operators Course,https://www.sailing.org.za/events/83708,2021-03-13,2021-03-14,08:00:00,16:00:00,"Sailing Academy, theewaterskloof dam",,Sailing Academy,"Sailing Academy, theewaterskloof dam","Sailing Academy, theewaterskloof dam",,,,,"Details WC Safety Boat Operators Course Sat 13 Mar 2021 08:00 - Sun 14 Mar 2021 16:00 Sailing Academy, Sailing Academy, theewaterskloof dam South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed. <span style=""co",info@sailing.org.za,,83708,,,True
Hobie Tiger Nationals,https://www.sailing.org.za/events/91612,2021-03-18,2021-03-21,08:00:00,15:00:00,Langebaan  7357,,Langebaan 7357,Langebaan  7357,Langebaan  7357,,,,,"Event information This event has passed. &nbsp; Hobie Tiger Nationals 18-21 March 2021 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,91612,,,True
Halcat Nationals,https://www.sailing.org.za/events/92621,2021-03-19,2021-03-21,08:00:00,15:00:00,Trichardsfontein Dam Trichardt,,Trichardsfontein Dam Trichardt,Trichardsfontein Dam Trichardt,Trichardsfontein Dam Trichardt,,,,,Event information Late registrations for this event are closed. Halcat Nationals 19-21 March 2021 Files for download 2021 Halcat Nationals Entry Form 2021 Halcat Nationals Notice of Race (1) 2021 Halcat Nationals Sailing Instructions (1) 2021 Halcat Nationals Sweater Order 2021 Halcat Nationals Meals Order,info@sailing.org.za,,92621,,,True
SA Sailing KZN Hunter Regional Championships,https://www.hmyc.org.za/events/88207,2021-03-20,2021-03-22,09:30:00,16:30:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,Results for the event can be viewed here,hmyc@iuncapped.co.za,,,www_hmyc_org_za,88207,True
Henley Midmar Yacht Club - SA Sailing KZN Hunter Regional Championships,https://www.sailing.org.za/events/94112,2021-03-20,2021-03-22,09:30:00,16:30:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,This event is hosted by Henley Midmar Yacht Club.,info@sailing.org.za,,94112,,,True
Eastern Cape Provincial Championships,https://www.sailing.org.za/events/82496,2021-03-20,2021-03-22,08:00:00,15:00:00,Ganteaume Cres Quigney Beach 5201 East London,,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,,,,,Eastern Cape Provincial Championships,info@sailing.org.za,,82496,,,True
Dart 18 Single Handed Nationals,https://www.sailing.org.za/events/89977,2021-03-20,2021-03-22,08:00:00,15:00:00,Stilbaai Yacht Club,,Stilbaai Yacht Club,Stilbaai Yacht Club,Stilbaai Yacht Club,,,,,Dart 18 Single Handed Nationals,info@sailing.org.za,,89977,,,True
Finn Nationals 2020,https://www.sailing.org.za/events/92838,2021-03-20,2021-03-22,08:00:00,15:00:00,Lake Rd Wilderness 6560 Western Cape,,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,,,https://cdn.revolutionise.com.au/cups/sas/files/fuun2fqurmuv5zbp.pdf,,"Event information This event has passed. Results Files for download Finn NOR 2020 Finn SI 2020 Finn Entry Form 2020 <img src=""https://cdn.revolutionise.com.au/logos/pcw9nfpuxyorn5rd.png"" alt=",info@sailing.org.za,,92838,,,True
NR Safety Boat Operators Course,https://www.sailing.org.za/events/82303,2021-03-20,2021-03-21,08:00:00,16:00:00,Sailing SA Training Centre,,Sailing SA Training Centre,Sailing SA Training Centre,Sailing SA Training Centre,,,,,Details NR Safety Boat Operators Course Sat 20 Mar 2021 08:00 - Sun 21 Mar 2021 16:00 Sailing SA Training Centre South African Sailing - Safety Boat Operators Course Course information Registrations for this course are closed.,info@sailing.org.za,,82303,,,True
SASKZN GRAND SLAM REGATTA - RICHARDS BAY,https://www.sailing.org.za/events/94299,2021-03-27,2021-03-28,10:00:00,15:30:00,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,1 Commodore Close,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901","1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,,,,"Event information This event has passed. ACCOMMODATION Camping is available at Zululand Yacht Club free of charge for all sailors and their parents on a first come first serve basis for the duration of the regatta. For camping bookings please contact Dudu on 035 788 0256 or info@zyc.co.za before 12h00 on Friday 27 March 2021. CATERING Meals will be on sale at the Clubhouse. <span style=""lin",info@zyc.co.za,,94299,,,True
Sail Cape Town,https://www.sailing.org.za/events/78812,2021-03-27,2021-03-28,08:00:00,15:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information This event has passed. Sail Cape Town 27 - 28 March 2021 Files for download Notice of Race 2021 SASWC Championships.DOCX Overall-Results-after-6-races-for-main-fleet-1 Overall-Results-after-6-races-ABC31 Coastal-Class-Race-02 Coastal-class-overall- <footer class=""cs-footer bg-secondary py-5 py",info@sailing.org.za,,78812,,,True
North West Open Dinghy Championships,https://www.revolutionise.com.au/tycsailing/events/94004,2021-03-27,2021-03-28,09:00,15:00,(Marked to delete) TYC Sailing Centre ·,,,,,,,,,,,,,revolutionise,94004,True
TYC Sailing Centre - North West Open Dinghy Championships,https://www.sailing.org.za/events/94460,2021-03-27,2021-03-28,09:00:00,15:00:00,Transvaal Yacht Club,,,,,,,,,This event is hosted by TYC Sailing Centre.,info@sailing.org.za,,94460,,,True
Certificate of Listing,https://www.sailing.org.za/events/96300,2021-04-01,2022-03-31,00:00:00,23:45:00,"9 Serrurier Street, Monte Vista, 7460",,9 Serrurier Street,"9 Serrurier Street, Monte Vista, 7460","9 Serrurier Street, Monte Vista, 7460",,,,,This link has now expired.,info@sailing.org.za,,96300,,,True
"Application: Skipper&#039;s Ticket (SA Sailing Exams, ICC&#039;s, CASA Conversions or Replacement/Lost)",https://www.sailing.org.za/events/63785,2021-04-01,2022-03-31,00:00:00,23:45:00,"9 Serrurier Street, Monte Vista, 7460",,9 Serrurier Street,"9 Serrurier Street, Monte Vista, 7460","9 Serrurier Street, Monte Vista, 7460",,,,,"Details Application: Skipper&#039;s Ticket (SA Sailing Exams, ICC&#039;s, CASA Conversions or Replacement/Lost) Thu 01 Apr 2021 00:00 - Thu 31 Mar 2022 23:45 South African Sailing, 9 Serrurier Street, Monte Vista, 7460 South African Sailing - Certificate of Competence Course information This course has passed. This link has no",info@sailing.org.za,,63785,,,True
2021 ILCA Western Cape Championships,https://www.laser.org.za/events/94465,2021-04-02,2021-04-05,12:00:00,17:00:00,Hermanus Yacht Club,,Hermanus Yacht Club,Hermanus Yacht Club,Hermanus Yacht Club,,,,,This event has no description.,akeen.home@gmail.com,,,laser_org_za,94465,True
LASA (Laser Association of South Africa) - 2021 ILCA Western Cape Championships,https://www.sailing.org.za/events/95322,2021-04-02,2021-04-05,12:00:00,17:00:00,Kleinrivier Lagoon Hermanus  Western Cape,,Kleinrivier Lagoon Hermanus Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,,,,,This event is hosted by LASA (Laser Association of South Africa).,info@sailing.org.za,,95322,,,True
2021 WC Champs - Optimist &amp; Dabchick,https://www.revolutionise.com.au/zeekoevleiyc/events/94280,2021-04-02,2021-04-05,11:00:00,16:00:00,Hire Shop,,Hire Shop,Hire Shop,,https://cdn.revolutionise.com.au/cups/zeekoevleiyc/files/hehxzac0ukb3zjqz.pdf,,,https://cdn.revolutionise.com.au/cups/zeekoevleiyc/files/kckkyl3vefvglb2x.pdf,"Event information Registrations for this event are closed. 2021 Western Cape Championship for Optimist &amp; Dabchicks &nbsp; Friday 02 to&nbsp;Monday 05 April 2021 &nbsp; hosted by ZEEKOE VLEI YACHT CLUB &nbsp; presented by ULLMAN SAILS LUCKY DRAW!!!! sponsored&nbsp;BY WETSUIT&nbsp;WAREHOUSE NEOPRENE SAILING PANTS &amp; LONG-JOHNS&nbsp; DRAW TAKES PLACE ON FRIDAY,&nbsp;02 APRIL&nbsp;AFTER SAILING Event T-shirts kindly sponsored by Laurium , NOAH &amp; Wetsuit&nbsp;Warehouse ONLY ENTRIES RECEIVED by Wed, 24 March 2021 will receive a SPONSORED T-SHIRT Notice of Race:&nbsp; &nbsp; 2021 NOR WC Champs Oppie-Dabbie v3 Sailing Instructions:&nbsp;&nbsp; 2021 SI WC Champs Oppie-Dabbie v4 All sailors MUST have completed the SA Sailing Sailor/Athlete Status Confirmation process in terms of Covid-19 Regulations.&nbsp;&nbsp; Click Here &nbsp; for the form Entries - R450&n",manager@zvyc.co.za,,,revolutionise,94280,True
Zeekoe Vlei Yacht Club - 2021 WC Champs - Optimist &amp; Dabchick,https://www.sailing.org.za/events/95215,2021-04-02,2021-04-05,11:00:00,16:00:00,Zeekoe Vlei Yacht Club,,,,,,,,,This event is hosted by Zeekoe Vlei Yacht Club.,info@sailing.org.za,,95215,,,True
2021 Optimist Selection Event,https://www.revolutionise.com.au/optimistca/events/95327,2021-04-02,2021-04-05,09:00:00,15:00:00,Optimist Sailing SA ·,,,,,,,,,"The SELECTIONS FLEET -This fleet is for the purpose of selecting the OPTIMIST SAILING SA teams to compete in the IODA World Championships and the African Continental Championship, and any other international event where selection is necessary. Optimist Sailing SA Sailors who attended at least 1&nbsp;Regional championships and the Optimist class national championships in the calendar year 2019 and&nbsp;2020 are eligible to compete in the selection event.",Optimistclasssa@gmail.com,,,revolutionise,95327,True
"Flying 15, 505 &amp; Hobie 14 Nationals",https://www.sailing.org.za/events/91747,2021-04-02,2021-04-04,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,"The regatta is open to all boats of the Flying Fifteen class, Hobie 14 class and 505 class",info@sailing.org.za,,91747,,,True
SA Sailing Soling Regional Regatta  2021,https://www.hmyc.org.za/events/80440,2021-04-03,2021-04-05,09:30:00,16:30:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,Results for the event can be viewed here,hmyc@iuncapped.co.za,,,www_hmyc_org_za,80440,True
Henley Midmar Yacht Club - SA Sailing KZN Soling Championships 2020,https://www.sailing.org.za/events/80681,2021-04-03,2021-04-05,09:30:00,16:30:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,,,This event is hosted by Henley Midmar Yacht Club.,info@sailing.org.za,,80681,,,True
SA Sailing Hunter National Championships,https://www.hmyc.org.za/events/88208,2021-04-24,2021-04-27,09:30:00,16:30:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,Results for the event can be viewed here,hmyc@iuncapped.co.za,,,www_hmyc_org_za,88208,True
Henley Midmar Yacht Club - SA Sailing Hunter National Championships,https://www.sailing.org.za/events/95321,2021-04-24,2021-04-27,09:30:00,16:30:00,Midmar Dam Howick 3290,,Midmar Dam Howick 3290,Midmar Dam Howick 3290,Midmar Dam Howick 3290,,,https://cdn.revolutionise.com.au/cups/sas/files/3tlnfxogklhno0xp.pdf,,"Event information This event has passed. Results &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget-link"" href=""mailto:info@sa",info@sailing.org.za,,95321,,,True
Eastern Cape Championships 2021,https://www.sailing.org.za/events/94834,2021-04-24,2021-04-27,08:00:00,15:00:00,Ganteaume Cres Quigney Beach 5201 East London,,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,,,,,Eastern Cape Championships,info@sailing.org.za,,94834,,,True
Pretoria Sailing Club Charity Regatta,https://www.sailing.org.za/events/96302,2021-04-24,2021-04-27,08:00:00,15:00:00,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,,Rietvlei Dam Sailing Club Nellmapius Drive Rietvalleirand,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,Rietvlei Dam Sailing Club Nellmapius Drive  Rietvalleirand,,,,,Pretoria Sailing Club Charity Regatta,info@sailing.org.za,,96302,,,True
RS Tera Nationals,https://www.sailing.org.za/events/92620,2021-04-24,2021-04-26,08:00:00,15:00:00,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,1 Commodore Close,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901","1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,,,,Event information Registrations for this event are closed. ACCOMMODATION Camping is available at Zululand Yacht Club free of charge for all sailors and their parents on a first come first serve basis for the duration of the regatta. For camping bookings please contact Dudu on 035 788 0256 or info@zyc.co.za before 12h00 on Friday 23rd April 2021 &nbsp; CATERING Meals will be on sale at the Clubhouse. Braai facilities available. Files for download RS TERA CLASS NATIONALS NOTICE OF RACE APRIL 2020 SAS RS TERA CLASS NATIONALS ENTRY FORM APRIL 2021 RS TERA CLASS NATIONALS SAILING INSTRUCTIONS APRIL 2021 <!-- Foo,info@zyc.co.za,,92620,,,True
